col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
0.4921212144516738,0.5397246451505727,0.8410053595013561,0.06872419490017712,0.4008988051874498,0.4121237294924195,0.06368842465693847,0.4685252333648692,0.7163442151507283,0.8277778384665441,0.5046446830868001,0.3822275281575752,0.8553102163225947,0.4717475100792182
0.2530348157440824,0.6105864748564013,0.09751035191512325,0.20713733528511913,0.49657317391431466,0.797509404235435,0.07925243102969892,0.6894061994601631,0.18756430928389578,0.42480993179879833,0.7070610759023984,0.4112733952314681,0.329293974806783,0.14316182120824472
0.2719431410120663,0.07787026173339606,0.7862964833762225,0.7982434398500925,0.9605479919755896,0.5730130414406206,0.9108086068886505,0.23590411196751537,0.14234485054920865,0.43575854151666205,0.09341207579965638,0.5779513834904775,0.20366611023132286,0.7854064968792944
0.0240692302543295,0.32777872441206535,0.4587520864489012,0.3761674169221936,0.8056629218659126,0.7407331755541856,0.6775059243500214,0.6992031164053338,0.7186108409221885,0.08515577838104327,0.6109519525843662,0.07109269958679987,0.682636716064099,0.885558613469738
0.16326022901514736,0.9364164328296133,0.16232392949914054,0.5440969787361509,0.9845800523188695,0.2551683599642538,0.43565103270267547,0.6151010023252436,0.6344123826552778,0.8853093911762978,0.26479475745654024,0.8036613986751847,0.7138818997247341,0.5271755448862632
0.4719067744511295,0.6381302821236059,0.38356731543627487,0.18162383280131567,0.25987139319100716,0.38727605682628685,0.5890670572216027,0.8096865987994983,0.6924970983765353,0.11574033757496183,0.7169073027025764,0.23399374603021628,0.7984014442940459,0.6092005680428977
0.5429050683425217,0.2305851227904786,0.783353695335314,0.8528279744545717,0.3323371063914995,0.8991428837783383,0.21597421269632322,0.935474516776324,0.1436390097864232,0.9975343344426554,0.24641358140690384,0.6598129166499301,0.8221833390342658,0.206311693538635
0.9601639153552345,0.4683688487484067,0.6145837829937993,0.7818407208195554,0.38571005277811665,0.4207275636388146,0.8343251856904788,0.5881193898788797,0.963104363045425,0.4158600802268436,0.9824113660638868,0.9540211083241392,0.8405129523449848,0.24268286146643026
0.7437120560381563,0.14128891797813037,0.9607078115516922,0.9939761880599011,0.10857332220221239,0.4732567090998687,0.82580574109089,0.8908680544327596,0.11774637271177846,0.048367697170649926,0.9958393920853384,0.9545826324745114,0.05612911965463174,0.3853549130716938
0.7846320055771426,0.637840766828177,0.6845884361286528,0.04458969589690942,0.4951083923709205,0.21733927232656203,0.08844994427384545,0.4716481258242825,0.6667469620395194,0.6081110711492806,0.2625629893833856,0.2149369706455001,0.6205302902616691,0.6858944655603703
0.45846201235443096,0.4723569647268019,0.9466303790110716,0.3530082186723137,0.11486004361073199,0.1387231702358307,0.8015753856198303,0.9604702301765624,0.6423199572343733,0.11895380075603745,0.2458270288329123,0.2066965126704513,0.700449290293784,0.8061514935343991
0.3266128682648721,0.7906862579770433,0.11742212622898107,0.8158751499068764,0.3938893752063941,0.4325258310201139,0.052865539246609194,0.3991714072824859,0.4936245771917991,0.06858995945607849,0.3562524092736846,0.9070897871208375,0.3512744273094076,0.2984556482456122
0.15328092139171579,0.7823785120851892,0.7175455012389683,0.6199090693140801,0.8402555800752868,0.8721878851681452,0.7668416385642189,0.359738050988214,0.8548561270825099,0.4731120141453524,0.32846675153136595,0.06918851473138887,0.8194942337818518,0.8306606116020947
0.6482909028565919,0.5367812230830717,0.3192698633861305,0.743531237743147,0.8037328640569201,0.3668774348907631,0.49574870723017017,0.34232064472154033,0.5743419839822971,0.7644587144838798,0.06466201374688274,0.09680890008125953,0.11366468744148528,0.579556801169923
0.6185992970007775,0.23898869293918235,0.6313615736970936,0.49687157999908416,0.24291944860002523,0.7465974994249419,0.052880851345274205,0.01707975792698524,0.6963836916379346,0.928485860190436,0.6510805920080199,0.36733275119303255,0.9072608161278058,0.6762423115334802
